,Ano,Mes,Pais,Produto,Devolvidos
5095,2011,10,United Kingdom,JUMBO BAG RED RETROSPOT,-609
5096,2011,10,United Kingdom,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-141
5097,2011,10,United Kingdom,JUMBO BAG STRAWBERRY,-225
5098,2011,10,United Kingdom,JUMBO BAG TOYS ,-2
5099,2011,10,United Kingdom,JUMBO BAG VINTAGE CHRISTMAS ,-147
5100,2011,10,United Kingdom,JUMBO BAG VINTAGE DOILY ,-247
5101,2011,10,United Kingdom,JUMBO BAG VINTAGE LEAF,-110
5102,2011,10,United Kingdom,JUMBO BAG WOODLAND ANIMALS,-200
5103,2011,10,United Kingdom,JUMBO SHOPPER VINTAGE RED PAISLEY,-135
5104,2011,10,United Kingdom,JUMBO STORAGE BAG SUKI,-201
5105,2011,10,United Kingdom,KINGS CHOICE BISCUIT TIN,-2
5106,2011,10,United Kingdom,KINGS CHOICE MUG,-1
5107,2011,10,United Kingdom,KNEELING MAT HOUSEWORK  DESIGN,-1
5108,2011,10,United Kingdom,KNICKERBOCKERGLORY MAGNET ASSORTED ,-24
5109,2011,10,United Kingdom,KNITTED UNION FLAG HOT WATER BOTTLE,-8
5110,2011,10,United Kingdom,LANTERN CREAM GAZEBO ,-4
5111,2011,10,United Kingdom,LARGE ANTIQUE WHITE PHOTO FRAME,-2
5112,2011,10,United Kingdom,LARGE BLUE PROVENCAL CERAMIC BALL,-1
5113,2011,10,United Kingdom,LARGE BONNE JAM JAR  T-LIGHT HOLDER,-2
5114,2011,10,United Kingdom,LARGE CAKE STAND  HANGING STRAWBERY,-1
5115,2011,10,United Kingdom,LARGE CERAMIC TOP STORAGE JAR,-2
5116,2011,10,United Kingdom,LARGE CIRCULAR MIRROR MOBILE,-6
5117,2011,10,United Kingdom,LARGE MEDINA STAMPED METAL BOWL ,-3
5118,2011,10,United Kingdom,LARGE WHITE HEART OF WICKER,-12
5119,2011,10,United Kingdom,LE JARDIN BOTANIQUE CUSHION COVER,-4
5120,2011,10,United Kingdom,LETTER HOLDER HOME SWEET HOME,-1
5121,2011,10,United Kingdom,LOVE HEART TRINKET POT,-4
5122,2011,10,United Kingdom,LUNCH BAG  BLACK SKULL.,-63
5123,2011,10,United Kingdom,LUNCH BAG ALPHABET DESIGN,-87
5124,2011,10,United Kingdom,LUNCH BAG APPLE DESIGN,-10
5125,2011,10,United Kingdom,LUNCH BAG CARS BLUE,-113
5126,2011,10,United Kingdom,LUNCH BAG PINK POLKADOT,-88
5127,2011,10,United Kingdom,LUNCH BAG RED RETROSPOT,-41
5128,2011,10,United Kingdom,LUNCH BAG SPACEBOY DESIGN ,-17
5129,2011,10,United Kingdom,LUNCH BAG SUKI DESIGN ,-26
5130,2011,10,United Kingdom,LUNCH BAG VINTAGE DOILY ,-1
5131,2011,10,United Kingdom,LUNCH BAG WOODLAND,-10
5132,2011,10,United Kingdom,LUNCH BOX I LOVE LONDON,-3
5133,2011,10,United Kingdom,MARIE ANTOINETTE TRINKET BOX GOLD,-27
5134,2011,10,United Kingdom,MARIE ANTOINETTE TRINKET BOX SILVER,-24
5135,2011,10,United Kingdom,MEDIUM CERAMIC TOP STORAGE JAR,-1
5136,2011,10,United Kingdom,METAL 4 HOOK HANGER FRENCH CHATEAU,-1
5137,2011,10,United Kingdom,METAL SIGN DROP YOUR PANTS,-6
5138,2011,10,United Kingdom,MIDNIGHT GLAMOUR SCARF KNITTING KIT,-3
5139,2011,10,United Kingdom,MINI CAKE STAND WITH HANGING CAKES,-4
5140,2011,10,United Kingdom,MINI PAINT SET VINTAGE ,-36
5141,2011,10,United Kingdom,MINI PLAYING CARDS DOLLY GIRL ,-2
5142,2011,10,United Kingdom,MINI WOODEN HAPPY BIRTHDAY GARLAND,-1
5143,2011,10,United Kingdom,MINIATURE ANTIQUE ROSE HOOK IVORY,-1
5144,2011,10,United Kingdom,MINT DINER WALL CLOCK,-1
5145,2011,10,United Kingdom,MINT KITCHEN SCALES,-2
5146,2011,10,United Kingdom,MIRROR CORNICE,-1
5147,2011,10,United Kingdom,MIRROR MOSAIC GOBLET CANDLE HOLDER,-240
5148,2011,10,United Kingdom,MIRROR MOSAIC HURRICANE LAMP ,-120
5149,2011,10,United Kingdom,MIRROR MOSAIC T-LIGHT HOLDER ,-720
5150,2011,10,United Kingdom,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-468
5151,2011,10,United Kingdom,MIRROR MOSAIC VOTIVE HOLDER,-324
5152,2011,10,United Kingdom,MISTLETOE HEART WREATH CREAM,-1
5153,2011,10,United Kingdom,MOROCCAN BEATEN METAL DISH,-3
5154,2011,10,United Kingdom,Manual,-650
5155,2011,10,United Kingdom,NATURAL HANGING QUILTED HEARTS ,-2
5156,2011,10,United Kingdom,NATURAL SLATE CHALKBOARD LARGE ,-5
5157,2011,10,United Kingdom,NATURAL SLATE HEART CHALKBOARD ,-1
5158,2011,10,United Kingdom,NATURAL SLATE RECTANGLE CHALKBOARD,-4
5159,2011,10,United Kingdom,NOVELTY BISCUITS CAKE STAND 3 TIER,-1
5160,2011,10,United Kingdom,OCEAN SCENT CANDLE IN JEWELLED BOX,-36
5161,2011,10,United Kingdom,PACK 3 BOXES CHRISTMAS PANNETONE,-15
5162,2011,10,United Kingdom,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-24
5163,2011,10,United Kingdom,PACK OF 6 LARGE FRUIT STRAWS ,-36
5164,2011,10,United Kingdom,PACK OF 6 SMALL FRUIT STRAWS,-72
5165,2011,10,United Kingdom,PACK OF 6 SWEETIE GIFT BOXES,-12
5166,2011,10,United Kingdom,PACK OF 60 DINOSAUR CAKE CASES,-24
5167,2011,10,United Kingdom,PACK OF 60 MUSHROOM CAKE CASES,-5
5168,2011,10,United Kingdom,PACK OF 60 PINK PAISLEY CAKE CASES,-4
5169,2011,10,United Kingdom,PACK OF 72 RETROSPOT CAKE CASES,-32
5170,2011,10,United Kingdom,PACK OF 72 SKULL CAKE CASES,-48
5171,2011,10,United Kingdom,PACKING CHARGE,-1
5172,2011,10,United Kingdom,PANTRY 3 HOOK ROLLING PIN HANGER,-1
5173,2011,10,United Kingdom,PANTRY MAGNETIC  SHOPPING LIST,-4
5174,2011,10,United Kingdom,PAPER CHAIN KIT 50'S CHRISTMAS ,-240
5175,2011,10,United Kingdom,PAPER CHAIN KIT LONDON,-3
5176,2011,10,United Kingdom,PAPER CHAIN KIT VINTAGE CHRISTMAS,-74
5177,2011,10,United Kingdom,PAPER LANTERN 9 POINT SNOW STAR,-24
5178,2011,10,United Kingdom,PAPER POCKET TRAVELING FAN ,-1200
5179,2011,10,United Kingdom,PAPERWEIGHT SAVE THE PLANET,-100
5180,2011,10,United Kingdom,PAPERWEIGHT VINTAGE COLLAGE,-3
5181,2011,10,United Kingdom,PARISIENNE CURIO CABINET,-7
5182,2011,10,United Kingdom,PARISIENNE JEWELLERY DRAWER ,-6
5183,2011,10,United Kingdom,PARISIENNE KEY CABINET ,-2
5184,2011,10,United Kingdom,PARISIENNE SEWING BOX,-3
5185,2011,10,United Kingdom,PARTY BUNTING,-61
5186,2011,10,United Kingdom,PARTY CHARMS 50 PIECES,-2
5187,2011,10,United Kingdom,PHOTO FRAME 3 CLASSIC HANGING,-4
5188,2011,10,United Kingdom,PHOTO FRAME CORNICE,-1
5189,2011,10,United Kingdom,PHOTO FRAME LINEN AND LACE LARGE,-6
5190,2011,10,United Kingdom,PINK  POLKADOT CUP,-1
5191,2011,10,United Kingdom,PINK BLUE FELT CRAFT TRINKET BOX,-2592
5192,2011,10,United Kingdom,PINK DOUGHNUT TRINKET POT ,-4
5193,2011,10,United Kingdom,PINK GLASS CANDLEHOLDER,-1
5194,2011,10,United Kingdom,PINK HORSE SOCK PUPPET KIT,-1
5195,2011,10,United Kingdom,PINK REGENCY TEACUP AND SAUCER,-1
5196,2011,10,United Kingdom,PLACE SETTING WHITE HEART,-1
5197,2011,10,United Kingdom,PLACE SETTING WHITE STAR,-3
5198,2011,10,United Kingdom,PLASTERS IN TIN SKULLS,-25
5199,2011,10,United Kingdom,PLASTERS IN TIN VINTAGE PAISLEY ,-4
5200,2011,10,United Kingdom,PLAYING CARDS KEEP CALM & CARRY ON,-2
5201,2011,10,United Kingdom,PLEASE ONE PERSON METAL SIGN,-13
5202,2011,10,United Kingdom,POLYESTER FILLER PAD 40x40cm,-8
5203,2011,10,United Kingdom,POPCORN HOLDER,-10
5204,2011,10,United Kingdom,PORCELAIN ROSE SMALL,-2
5205,2011,10,United Kingdom,POSTAGE,-16
5206,2011,10,United Kingdom,QUEENS GUARD COFFEE MUG,-4
5207,2011,10,United Kingdom,RABBIT NIGHT LIGHT,-4
5208,2011,10,United Kingdom,RAIN PONCHO RETROSPOT,-360
5209,2011,10,United Kingdom,RECIPE BOX PANTRY YELLOW DESIGN,-64
5210,2011,10,United Kingdom,RECIPE BOX RETROSPOT ,-24
5211,2011,10,United Kingdom,RECTANGULAR SHAPED MIRROR,-12
5212,2011,10,United Kingdom,RECYCLING BAG RETROSPOT ,-39
5213,2011,10,United Kingdom,RED  HARMONICA IN BOX ,-12
5214,2011,10,United Kingdom,RED FLORAL FELTCRAFT SHOULDER BAG,-288
5215,2011,10,United Kingdom,RED HANGING HEART T-LIGHT HOLDER,-32
5216,2011,10,United Kingdom,RED KITCHEN SCALES,-3
5217,2011,10,United Kingdom,RED METAL BEACH SPADE ,-1
5218,2011,10,United Kingdom,RED POLKADOT BEAKER ,-6
5219,2011,10,United Kingdom,RED RETROSPOT CHARLOTTE BAG,-150
5220,2011,10,United Kingdom,RED RETROSPOT CHILDRENS UMBRELLA,-1
5221,2011,10,United Kingdom,RED RETROSPOT CUP,-2
5222,2011,10,United Kingdom,RED RETROSPOT PEG BAG,-1
5223,2011,10,United Kingdom,RED RETROSPOT PICNIC BAG,-16
5224,2011,10,United Kingdom,RED RETROSPOT PLATE ,-12
5225,2011,10,United Kingdom,RED RETROSPOT PUDDING BOWL,-1
5226,2011,10,United Kingdom,RED RETROSPOT ROUND CAKE TINS,-1
5227,2011,10,United Kingdom,RED RETROSPOT UMBRELLA,-1
5228,2011,10,United Kingdom,RED SPOT CERAMIC DRAWER KNOB,-1
5229,2011,10,United Kingdom,RED STAR CARD HOLDER,-3
5230,2011,10,United Kingdom,RED TOADSTOOL LED NIGHT LIGHT,-24
5231,2011,10,United Kingdom,RED WOOLLY HOTTIE WHITE HEART.,-9
5232,2011,10,United Kingdom,RED/CREAM STRIPE CUSHION COVER ,-2
5233,2011,10,United Kingdom,REGENCY CAKE SLICE,-1
5234,2011,10,United Kingdom,REGENCY CAKESTAND 3 TIER,-12
5235,2011,10,United Kingdom,REGENCY MILK JUG PINK ,-3
5236,2011,10,United Kingdom,REGENCY SUGAR BOWL GREEN,-2
5237,2011,10,United Kingdom,REGENCY TEA PLATE ROSES ,-20
5238,2011,10,United Kingdom,REINDEER HEART DECORATION GOLD,-12
5239,2011,10,United Kingdom,REINDEER HEART DECORATION SILVER,-22
5240,2011,10,United Kingdom,RETRO MOD TRAY,-1
5241,2011,10,United Kingdom,RETRO PLASTIC ELEPHANT TRAY,-12
5242,2011,10,United Kingdom,RETROSPOT HEART HOT WATER BOTTLE,-3
5243,2011,10,United Kingdom,RETROSPOT LAMP,-2
5244,2011,10,United Kingdom,RETROSPOT TEA SET CERAMIC 11 PC ,-4
5245,2011,10,United Kingdom,REVOLVER WOODEN RULER ,-3
5246,2011,10,United Kingdom,RIBBON REEL CHRISTMAS PRESENT ,-30
5247,2011,10,United Kingdom,ROCKING HORSE RED CHRISTMAS ,-12
5248,2011,10,United Kingdom,ROCOCO WALL MIRROR WHITE,-2
5249,2011,10,United Kingdom,ROLL WRAP 50'S CHRISTMAS,-84
5250,2011,10,United Kingdom,ROLL WRAP 50'S RED CHRISTMAS ,-12
5251,2011,10,United Kingdom,ROLL WRAP VINTAGE CHRISTMAS,-12
5252,2011,10,United Kingdom,ROLL WRAP VINTAGE SPOT ,-24
5253,2011,10,United Kingdom,ROSE COTTAGE KEEPSAKE BOX ,-2
5254,2011,10,United Kingdom,ROSE SCENT CANDLE IN JEWELLED BOX,-1
5255,2011,10,United Kingdom,ROSES REGENCY TEACUP AND SAUCER ,-169
5256,2011,10,United Kingdom,ROTATING SILVER ANGELS T-LIGHT HLDR,-1
5257,2011,10,United Kingdom,RUSTIC MIRROR WITH LACE HEART,-1
5258,2011,10,United Kingdom,S/4 BLACK MINI ROSE CANDLE IN BOWL,-1
5259,2011,10,United Kingdom,S/4 CACTI CANDLES,-1
5260,2011,10,United Kingdom,S/4 PINK FLOWER CANDLES IN BOWL,-1
5261,2011,10,United Kingdom,SAMPLES,-4
5262,2011,10,United Kingdom,SCANDINAVIAN PAISLEY PICNIC BAG,-2
5263,2011,10,United Kingdom,SCOTTIE DOG HOT WATER BOTTLE,-27
5264,2011,10,United Kingdom,SET 2 TEA TOWELS I LOVE LONDON ,-2
5265,2011,10,United Kingdom,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-5
5266,2011,10,United Kingdom,SET 40 HEART SHAPE PETIT FOUR CASES,-4
5267,2011,10,United Kingdom,SET 6 SCHOOL MILK BOTTLES IN CRATE,-6
5268,2011,10,United Kingdom,SET OF 10 LANTERNS FAIRY LIGHT STAR,-26
5269,2011,10,United Kingdom,SET OF 10 LED DOLLY LIGHTS,-3
5270,2011,10,United Kingdom,SET OF 12 FAIRY CAKE BAKING CASES,-6
5271,2011,10,United Kingdom,SET OF 12 MINI LOAF BAKING CASES,-9
5272,2011,10,United Kingdom,SET OF 16 VINTAGE PISTACHIO CUTLERY,-1
5273,2011,10,United Kingdom,SET OF 2 CERAMIC CHRISTMAS REINDEER,-12
5274,2011,10,United Kingdom,SET OF 2 TRAYS HOME SWEET HOME,-3
5275,2011,10,United Kingdom,SET OF 20 KIDS COOKIE CUTTERS,-12
5276,2011,10,United Kingdom,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-36
5277,2011,10,United Kingdom,SET OF 3 BUTTERFLY COOKIE CUTTERS,-13
5278,2011,10,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,-40
5279,2011,10,United Kingdom,SET OF 3 REGENCY CAKE TINS,-10
5280,2011,10,United Kingdom,SET OF 3 WOODEN HEART DECORATIONS,-1
5281,2011,10,United Kingdom,SET OF 36 DOILIES PANTRY DESIGN,-6
5282,2011,10,United Kingdom,SET OF 36 VINTAGE CHRISTMAS DOILIES,-1
5283,2011,10,United Kingdom,SET OF 4 JAM JAR MAGNETS,-48
5284,2011,10,United Kingdom,SET OF 4 KNICK KNACK TINS DOILY ,-3
5285,2011,10,United Kingdom,SET OF 4 KNICK KNACK TINS LEAF,-4
5286,2011,10,United Kingdom,SET OF 4 KNICK KNACK TINS POPPIES,-16
5287,2011,10,United Kingdom,SET OF 4 PANTRY JELLY MOULDS,-5
5288,2011,10,United Kingdom,SET OF 4 SANTA PLACE SETTINGS,-48
5289,2011,10,United Kingdom,SET OF 6 KASHMIR FOLKART BAUBLES,-48
5290,2011,10,United Kingdom,SET OF 6 SNACK LOAF BAKING CASES,-10
5291,2011,10,United Kingdom,SET OF 6 SPICE TINS PANTRY DESIGN,-1
5292,2011,10,United Kingdom,SET OF 6 T-LIGHTS SANTA,-6
5293,2011,10,United Kingdom,SET OF 6 TEA TIME BAKING CASES,-14
5294,2011,10,United Kingdom,SET OF 60 I LOVE LONDON CAKE CASES ,-1
5295,2011,10,United Kingdom,SET OF 60 PANTRY DESIGN CAKE CASES ,-22
5296,2011,10,United Kingdom,SET OF SALT AND PEPPER TOADSTOOLS,-1
5297,2011,10,United Kingdom,SET OF TEA COFFEE SUGAR TINS PANTRY,-55
5298,2011,10,United Kingdom,SET/3 RED GINGHAM ROSE STORAGE BOX,-4
5299,2011,10,United Kingdom,SET/4 DAISY MIRROR MAGNETS,-18
5300,2011,10,United Kingdom,SET/5 RED RETROSPOT LID GLASS BOWLS,-1
5301,2011,10,United Kingdom,SEWING SUSAN 21 NEEDLE SET,-1
5302,2011,10,United Kingdom,SHELF WITH 4 HOOKS HOME SWEET HOME,-2
5303,2011,10,United Kingdom,SILVER HANGING T-LIGHT HOLDER,-7
5304,2011,10,United Kingdom,SKETCHBOOK MAGNETIC SHOPPING LIST,-1
5305,2011,10,United Kingdom,SKULLS AND CROSSBONES WRAP,-25
5306,2011,10,United Kingdom,SMALL GLASS HEART TRINKET POT,-15
5307,2011,10,United Kingdom,SMALL RED RETROSPOT MUG IN BOX ,-1
5308,2011,10,United Kingdom,SMALL WHITE HEART OF WICKER,-22
5309,2011,10,United Kingdom,SPACEBOY CHILDRENS CUP,-8
5310,2011,10,United Kingdom,SPACEBOY LUNCH BOX ,-43
5311,2011,10,United Kingdom,SPACEBOY MINI BACKPACK,-2
5312,2011,10,United Kingdom,SPOTTY BUNTING,-54
5313,2011,10,United Kingdom,STAR T-LIGHT HOLDER WILLIE WINKIE,-3
5314,2011,10,United Kingdom,STORAGE TIN HOME SWEET HOME,-2
5315,2011,10,United Kingdom,STORAGE TIN VINTAGE DOILY ,-7
5316,2011,10,United Kingdom,STRAWBERRY CERAMIC TRINKET BOX,-21
5317,2011,10,United Kingdom,STRAWBERRY CHARLOTTE BAG,-19
5318,2011,10,United Kingdom,STRAWBERRY FAIRY CAKE TEAPOT,-1
5319,2011,10,United Kingdom,STRIPEY CHOCOLATE NESTING BOXES,-24
5320,2011,10,United Kingdom,SWEET HEART CAKE CARRIER,-5
5321,2011,10,United Kingdom,SWEET PUDDING STICKER SHEET,-1
5322,2011,10,United Kingdom,SWEETHEART 3 TIER CAKE STAND ,-3
5323,2011,10,United Kingdom,SWEETHEART CERAMIC TRINKET BOX,-22
5324,2011,10,United Kingdom,SWEETHEART WIRE MAGAZINE RACK,-1
5325,2011,10,United Kingdom,TALL ROCOCO CANDLE HOLDER,-2
5326,2011,10,United Kingdom,TEA FOR ONE POLKADOT,-3
5327,2011,10,United Kingdom,TEA PARTY BIRTHDAY CARD,-144
5328,2011,10,United Kingdom,TEA TIME KITCHEN APRON,-1
5329,2011,10,United Kingdom,TEA TIME PARTY BUNTING,-3
5330,2011,10,United Kingdom,TOADSTOOL BEDSIDE LIGHT ,-1
5331,2011,10,United Kingdom,TOADSTOOL MONEY BOX,-1
5332,2011,10,United Kingdom,TOY TIDY DOLLY GIRL DESIGN,-10
5333,2011,10,United Kingdom,TOY TIDY PINK POLKADOT,-1
5334,2011,10,United Kingdom,TOY TIDY SPACEBOY  ,-10
5335,2011,10,United Kingdom,TRAVEL CARD WALLET FLOWER MEADOW,-24
5336,2011,10,United Kingdom,TRAVEL CARD WALLET KEEP CALM,-26
5337,2011,10,United Kingdom,TRAVEL CARD WALLET PANTRY,-2
5338,2011,10,United Kingdom,TRAVEL CARD WALLET RETROSPOT,-1
5339,2011,10,United Kingdom,TRAVEL CARD WALLET SKULLS,-47
5340,2011,10,United Kingdom,TRAVEL CARD WALLET TRANSPORT,-4
5341,2011,10,United Kingdom,TRAVEL CARD WALLET UNION JACK,-24
5342,2011,10,United Kingdom,TRAVEL CARD WALLET VINTAGE TICKET,-24
5343,2011,10,United Kingdom,TREASURE TIN GYMKHANA DESIGN,-2
5344,2011,10,United Kingdom,TRIPLE HOOK ANTIQUE IVORY ROSE,-2
5345,2011,10,United Kingdom,TRIPLE PHOTO FRAME CORNICE ,-3
5346,2011,10,United Kingdom,TUSCAN VILLA DOVECOTE BIRD FEEDER,-1
5347,2011,10,United Kingdom,UNION STRIPE CUSHION COVER ,-4
5348,2011,10,United Kingdom,"Unsaleable, destroyed.",-15644
5349,2011,10,United Kingdom,VANILLA SCENT CANDLE JEWELLED BOX,-36
5350,2011,10,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,-1
5351,2011,10,United Kingdom,VICTORIAN SEWING BOX MEDIUM,-2
5352,2011,10,United Kingdom,VINTAGE  2 METRE FOLDING RULER,-1
5353,2011,10,United Kingdom,VINTAGE BILLBOARD LOVE/HATE MUG,-36
5354,2011,10,United Kingdom,VINTAGE CHRISTMAS BUNTING,-5
5355,2011,10,United Kingdom,VINTAGE CHRISTMAS STOCKING ,-6
5356,2011,10,United Kingdom,VINTAGE COFFEE GRINDER BOX,-12
5357,2011,10,United Kingdom,VINTAGE DOILY DELUXE SEWING KIT ,-11
5358,2011,10,United Kingdom,VINTAGE DONKEY TAIL GAME ,-2
5359,2011,10,United Kingdom,VINTAGE LEAF MAGNETIC NOTEPAD,-2
5360,2011,10,United Kingdom,VINTAGE RED ENAMEL TRIM JUG ,-4
5361,2011,10,United Kingdom,VINTAGE RED ENAMEL TRIM MUG ,-30
5362,2011,10,United Kingdom,VINTAGE RED ENAMEL TRIM PLATE,-14
5363,2011,10,United Kingdom,VINTAGE RED TRIM ENAMEL BOWL ,-14
5364,2011,10,United Kingdom,VINTAGE SEASIDE JIGSAW PUZZLES,-2
5365,2011,10,United Kingdom,VINTAGE UNION JACK MEMOBOARD,-1
5366,2011,10,United Kingdom,VINTAGE UNION JACK PENNANT,-12
5367,2011,10,United Kingdom,VINYL RECORD FRAME SILVER,-4
5368,2011,10,United Kingdom,WALL ART CLASSIC PUDDINGS ,-2
5369,2011,10,United Kingdom,WALL ART DOG LICENCE ,-12
5370,2011,10,United Kingdom,WALL MIRROR RECTANGLE DIAMANTE PINK,-3
5371,2011,10,United Kingdom,WATERING CAN GARDEN MARKER,-1
5372,2011,10,United Kingdom,WATERING CAN PINK BUNNY,-2
5373,2011,10,United Kingdom,WELCOME  WOODEN BLOCK LETTERS,-3
5374,2011,10,United Kingdom,WET/MOULDY,-192
5375,2011,10,United Kingdom,WHITE BAMBOO RIBS LAMPSHADE,-3
5376,2011,10,United Kingdom,WHITE GOOSE FEATHER TREE 60CM ,-2
5377,2011,10,United Kingdom,WHITE HANGING HEART T-LIGHT HOLDER,-2
5378,2011,10,United Kingdom,WHITE LOVEBIRD LANTERN,-2
5379,2011,10,United Kingdom,WHITE METAL LANTERN,-9
5380,2011,10,United Kingdom,WHITE SKULL HOT WATER BOTTLE ,-18
5381,2011,10,United Kingdom,WHITE SPOT BLUE CERAMIC DRAWER KNOB,-24
5382,2011,10,United Kingdom,WHITE SPOT RED CERAMIC DRAWER KNOB,-19
5383,2011,10,United Kingdom,"WHITE TEA,COFFEE,SUGAR JARS",-2
5384,2011,10,United Kingdom,WHITE WICKER STAR ,-2
5385,2011,10,United Kingdom,WHITE WOOD GARDEN PLANT LADDER,-5
5386,2011,10,United Kingdom,WICKER STAR ,-11
5387,2011,10,United Kingdom,WOOD 2 DRAWER CABINET WHITE FINISH,-6
5388,2011,10,United Kingdom,WOODEN BOX OF DOMINOES,-2
5389,2011,10,United Kingdom,WOODEN CROQUET GARDEN SET,-2
5390,2011,10,United Kingdom,WOODEN FRAME ANTIQUE WHITE ,-1
5391,2011,10,United Kingdom,WOODEN PICTURE FRAME WHITE FINISH,-8
5392,2011,10,United Kingdom,WOODEN SKITTLES GARDEN SET,-1
5393,2011,10,United Kingdom,WRAP SUKI AND FRIENDS,-25
5394,2011,10,United Kingdom,Wet pallet-thrown away,-306
5395,2011,10,United Kingdom,ZINC FOLKART SLEIGH BELLS,-9
5396,2011,10,United Kingdom,ZINC T-LIGHT HOLDER STAR LARGE,-1
5397,2011,10,United Kingdom,adjustment,-15
5398,2011,10,United Kingdom,can't find,-125
5399,2011,10,United Kingdom,check,-1874
5400,2011,10,United Kingdom,counted,-430
5401,2011,10,United Kingdom,crushed boxes,-380
5402,2011,10,United Kingdom,damaged,-276
5403,2011,10,United Kingdom,damages,-786
5404,2011,10,United Kingdom,damages?,-111
5405,2011,10,United Kingdom,historic computer difference?....se,-458
5406,2011,10,United Kingdom,incorrect stock entry.,-4320
5407,2011,10,United Kingdom,missing,-840
5408,2011,10,United Kingdom,mouldy,-40
5409,2011,10,United Kingdom,re-adjustment,-5
5410,2011,10,United Kingdom,smashed,-4
5411,2011,10,United Kingdom,stock check,-50
5412,2011,10,United Kingdom,wrongly coded 20713,-1000
5413,2011,10,United Kingdom,wrongly coded-23343,-800
5414,2011,11,Australia,POSTAGE,-1
5415,2011,11,Australia,RIBBON REEL SNOWY VILLAGE,-120
5416,2011,11,Belgium,CHRISTMAS LIGHTS 10 REINDEER,-2
5417,2011,11,Belgium,CHRISTMAS LIGHTS 10 SANTAS ,-2
5418,2011,11,Belgium,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-3
5419,2011,11,Belgium,POSTAGE,-1
5420,2011,11,Belgium,ROCOCO WALL MIRROR WHITE,-1
5421,2011,11,Belgium,STRAWBERRY LUNCH BOX WITH CUTLERY,-1
5422,2011,11,Channel Islands,ANTIQUE HEART SHELF UNIT,-1
5423,2011,11,Channel Islands,SET/5 RED RETROSPOT LID GLASS BOWLS,-1
5424,2011,11,Czech Republic,JIGSAW TREE WITH BIRDHOUSE,-15
5425,2011,11,Czech Republic,PINK METAL CHICKEN HEART ,-24
5426,2011,11,Czech Republic,POSTAGE,-1
5427,2011,11,EIRE,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2
5428,2011,11,EIRE,BISCUIT TIN 50'S CHRISTMAS,-1
5429,2011,11,EIRE,BOX OF 6 MINI VINTAGE CRACKERS,-11
5430,2011,11,EIRE,CAKE STAND VICTORIAN FILIGREE SMALL,-1
5431,2011,11,EIRE,CHOCOLATE HOT WATER BOTTLE,-24
5432,2011,11,EIRE,CHRISTMAS LIGHTS 10 REINDEER,-1
5433,2011,11,EIRE,COLOUR GLASS. STAR T-LIGHT HOLDER,-2
5434,2011,11,EIRE,COLOURED GLASS STAR T-LIGHT HOLDER,-2
5435,2011,11,EIRE,COTTON APRON PANTRY DESIGN,-2
5436,2011,11,EIRE,GARDENERS KNEELING PAD KEEP CALM ,-2
5437,2011,11,EIRE,GLASS HEART T-LIGHT HOLDER ,-15
5438,2011,11,EIRE,GREEN REGENCY TEACUP AND SAUCER,-5
5439,2011,11,EIRE,MEASURING TAPE BABUSHKA PINK,-1
5440,2011,11,EIRE,MEMO BOARD RETROSPOT  DESIGN,-3
5441,2011,11,EIRE,PARISIENNE JEWELLERY DRAWER ,-1
5442,2011,11,EIRE,PINK REGENCY TEACUP AND SAUCER,-1
5443,2011,11,EIRE,POPCORN HOLDER,-4
5444,2011,11,EIRE,RECIPE BOX PANTRY YELLOW DESIGN,-2
5445,2011,11,EIRE,RED GINGHAM ROSE JEWELLERY BOX,-2
5446,2011,11,EIRE,REGENCY CAKESTAND 3 TIER,-1
5447,2011,11,EIRE,REGENCY TEAPOT ROSES ,-1
5448,2011,11,EIRE,ROSES REGENCY TEACUP AND SAUCER ,-6
5449,2011,11,EIRE,RUSTIC STRAWBERRY JAM POT SMALL,-5
5450,2011,11,EIRE,SET 6 SCHOOL MILK BOTTLES IN CRATE,-1
5451,2011,11,EIRE,SET/3 VANILLA SCENTED CANDLE IN BOX,-1
5452,2011,11,EIRE,STOOL HOME SWEET HOME ,-1
5453,2011,11,EIRE,THREE MINI HANGING FRAMES,-2
5454,2011,11,Finland,POSTAGE,-3
5455,2011,11,France,ALARM CLOCK BAKELIKE GREEN,-1
5456,2011,11,France,ANTIQUE SILVER BAUBLE LAMP  ,-6
5457,2011,11,France,BOTANICAL GARDENS WALL CLOCK ,-1
5458,2011,11,France,BOX OF 6 MINI VINTAGE CRACKERS,-20
5459,2011,11,France,CARD CHRISTMAS VILLAGE,-72
5460,2011,11,France,CHILDRENS CUTLERY DOLLY GIRL ,-1
5461,2011,11,France,CHILDS BREAKFAST SET CIRCUS PARADE,-4
5462,2011,11,France,CLASSIC GLASS COOKIE JAR,-2
5463,2011,11,France,FRIDGE MAGNETS LA VIE EN ROSE,-120
5464,2011,11,France,FRIDGE MAGNETS LES ENFANTS ASSORTED,-120
